,index,age,income,members_in_household,loan_accounts,Savings,Mortgage,Pension,id,nb_products
2561,2561,42,48041.0,6,0,1,0,0,45634,1
2562,2562,39,31255.0,3,0,0,0,0,9774,0
2563,2563,30,38924.0,5,1,0,0,0,24430,0
2564,2564,44,31622.0,5,3,0,1,0,10242,1
2565,2565,52,47136.0,2,1,1,0,0,43128,1
2566,2566,59,45675.0,2,1,0,0,0,39359,0
2567,2567,52,53151.0,1,2,0,0,0,56119,0
2568,2568,27,26984.0,4,0,0,0,0,5034,0
2569,2569,25,50886.0,6,6,0,1,0,50690,1
2570,2570,35,41103.0,3,0,0,0,0,29771,0
2571,2571,37,38248.0,5,0,0,0,0,23021,0
2572,2572,39,32031.0,5,2,0,0,0,11347,0
2573,2573,52,55031.0,3,4,1,1,0,60150,2
2574,2574,50,49212.0,5,0,1,0,0,47706,1
2575,2575,64,54277.0,3,0,1,0,0,57968,1
2576,2576,59,25223.0,6,0,0,0,1,2648,1
2577,2577,38,51336.0,7,3,1,1,0,51511,2
2578,2578,25,25821.0,6,0,0,0,0,3010,0
2579,2579,27,51984.0,6,1,0,0,0,53621,0
2580,2580,56,31667.0,5,1,0,0,1,10493,1
2581,2581,40,41083.0,3,1,0,0,0,29314,0
2582,2582,18,51044.0,2,0,0,0,0,51064,0
2583,2583,33,25827.0,6,1,0,0,0,2944,0
2584,2584,64,26289.0,1,2,0,0,0,3882,0
2585,2585,23,35416.0,3,2,0,0,0,17631,0
2586,2586,42,46562.0,3,0,0,0,0,41204,0
2587,2587,26,74966.0,7,0,1,0,0,112590,1
2588,2588,22,46582.0,7,1,0,0,0,42364,0
2589,2589,37,55317.0,6,0,1,0,0,61304,1
2590,2590,33,46601.0,7,0,0,0,0,40927,0
2591,2591,15,35036.0,4,2,0,0,0,16221,0
2592,2592,22,35447.0,4,0,0,0,0,17527,0
2593,2593,48,49162.0,1,0,1,0,0,47623,1
2594,2594,52,39906.0,4,1,0,0,0,26378,0
2595,2595,28,46606.0,2,1,0,0,0,41774,0
2596,2596,53,53238.0,3,2,1,0,0,56137,1
2597,2597,76,36427.0,4,0,0,0,1,19229,1
2598,2598,39,31539.0,4,0,0,0,0,10149,0
2599,2599,13,39863.0,5,2,0,0,0,26236,0
2600,2600,52,45445.0,4,0,0,0,0,37940,0
2601,2601,32,35895.0,3,1,0,0,0,18584,0
2602,2602,24,25944.0,2,0,0,0,0,3110,0
2603,2603,67,54590.0,1,1,0,0,1,58806,1
2604,2604,52,55335.0,3,4,1,1,0,60780,2
2605,2605,71,35127.0,6,1,0,0,1,16578,1
2606,2606,44,54953.0,4,1,1,0,0,60298,1
2607,2607,36,40750.0,3,3,0,0,0,27328,0
2608,2608,24,47988.0,4,0,0,0,0,44311,0
2609,2609,35,42168.0,7,0,0,0,0,32093,0
2610,2610,35,44685.0,3,0,0,0,0,37114,0
2611,2611,66,61271.0,1,0,1,0,0,78063,1
2612,2612,36,51746.0,3,0,0,0,0,52924,0
2613,2613,35,48503.0,5,3,1,1,0,46355,2
2614,2614,36,40531.0,3,0,0,0,0,27188,0
2615,2615,52,35403.0,4,3,0,1,0,17605,1
2616,2616,47,23471.0,4,5,0,1,0,1817,1
2617,2617,55,51522.0,5,1,1,0,1,51944,2
2618,2618,67,48710.0,2,1,0,0,1,47174,1
2619,2619,45,53228.0,5,1,1,0,0,55798,1
2620,2620,28,35421.0,6,1,0,0,0,17549,0
2621,2621,52,50901.0,2,1,1,0,0,50331,1
2622,2622,30,40842.0,6,1,0,0,0,27552,0
2623,2623,48,49765.0,4,1,1,0,0,48383,1
2624,2624,51,47968.0,5,0,1,0,0,44344,1
2625,2625,39,19856.0,3,0,0,0,0,770,0
2626,2626,43,54395.0,2,1,1,0,0,58387,1
2627,2627,50,40975.0,6,0,0,0,0,28263,0
2628,2628,30,51010.0,6,0,0,0,0,50987,0
2629,2629,46,44486.0,7,0,0,0,0,36835,0
2630,2630,38,49892.0,2,3,1,0,0,48537,1
2631,2631,50,65251.0,5,1,1,0,0,90148,1
2632,2632,38,27942.0,2,0,0,0,0,5451,0
2633,2633,33,17984.0,6,0,0,0,0,472,0
2634,2634,46,50881.0,5,4,1,1,0,50313,2
2635,2635,23,29779.0,7,1,0,0,0,7418,0
2636,2636,39,55264.0,2,0,1,0,0,61011,1
2637,2637,33,35895.0,3,2,0,0,0,18582,0
2638,2638,44,48023.0,5,1,1,0,0,44216,1
2639,2639,27,17974.0,4,2,0,0,0,462,0
2640,2640,35,52170.0,3,0,1,0,0,53666,1
2641,2641,47,29376.0,5,0,0,0,0,7072,0
2642,2642,36,55259.0,7,1,1,0,0,61839,1
2643,2643,60,37980.0,4,0,0,0,0,21560,0
2644,2644,32,42391.0,5,0,0,0,0,33040,0
2645,2645,56,28511.0,1,0,0,0,0,6539,0
2646,2646,50,41070.0,4,1,0,0,0,29376,0
2647,2647,41,51955.0,4,0,1,0,0,53564,1
2648,2648,24,46576.0,6,4,0,1,0,41139,1
2649,2649,40,50115.0,3,1,1,0,0,49069,1
2650,2650,45,39447.0,2,0,0,0,0,25243,0
2651,2651,37,55497.0,2,4,0,0,0,62397,0
2652,2652,42,36610.0,5,0,0,0,0,19383,0
2653,2653,66,41336.0,6,0,0,0,0,30118,0
2654,2654,33,51762.0,3,3,0,0,0,52992,0
2655,2655,47,27684.0,2,0,0,0,0,5398,0
2656,2656,36,35341.0,7,1,0,0,0,16869,0
2657,2657,22,40953.0,3,0,0,0,0,28664,0
2658,2658,45,42597.0,3,3,1,0,0,33652,1
2659,2659,54,30480.0,3,3,0,0,0,8402,0
2660,2660,52,33926.0,2,0,0,0,0,14656,0
2661,2661,42,48016.0,7,2,0,1,0,44208,1
2662,2662,40,28392.0,4,0,0,0,0,6449,0
2663,2663,37,37284.0,6,0,0,0,0,20149,0
2664,2664,44,27037.0,6,1,0,0,0,4379,0
2665,2665,30,35036.0,4,0,0,0,0,16222,0
2666,2666,36,31891.0,4,1,0,0,0,10708,0
2667,2667,32,54921.0,7,1,1,0,0,59629,1
2668,2668,73,32214.0,4,0,0,0,1,12426,1
2669,2669,18,28232.0,3,3,0,0,0,5615,0
2670,2670,31,45537.0,5,1,0,0,0,38454,0
2671,2671,34,46587.0,6,0,0,0,0,41954,0
2672,2672,34,49807.0,6,2,0,1,0,48225,1
2673,2673,39,39772.0,5,1,0,0,0,25583,0
2674,2674,31,37308.0,6,0,0,0,0,20145,0
2675,2675,19,45309.0,4,0,0,0,0,37778,0
2676,2676,45,42000.0,7,1,0,0,0,31719,0
2677,2677,19,32486.0,7,2,0,1,0,13200,1
2678,2678,53,40775.0,4,1,0,0,0,27530,0
2679,2679,64,50796.0,3,0,1,0,1,50038,2
2680,2680,38,44710.0,3,0,0,0,0,37227,0
2681,2681,39,42820.0,6,1,0,0,0,34560,0
2682,2682,64,60477.0,5,2,1,0,0,76505,1
2683,2683,68,35085.0,3,0,0,0,1,16462,1
2684,2684,43,40988.0,4,0,0,0,0,28543,0
2685,2685,43,28279.0,6,4,0,1,0,5825,1
2686,2686,43,53373.0,3,0,1,0,0,56420,1
2687,2687,33,29956.0,4,1,0,0,0,7754,0
2688,2688,35,54411.0,7,0,0,0,0,58206,0
2689,2689,33,35434.0,2,0,0,0,0,18118,0
2690,2690,40,52649.0,6,1,1,0,0,54930,1
2691,2691,28,38165.0,2,4,0,0,0,22993,0
2692,2692,44,35380.0,5,0,0,0,0,17405,0
2693,2693,26,49226.0,3,4,0,1,0,47642,1
2694,2694,37,27007.0,2,1,0,0,0,4594,0
2695,2695,40,45581.0,7,1,0,0,0,38830,0
2696,2696,32,27050.0,2,2,0,0,0,4868,0
2697,2697,41,52511.0,7,0,1,0,0,54309,1
2698,2698,42,35326.0,4,1,0,0,0,17069,0
2699,2699,36,34954.0,2,0,0,0,0,16016,0
2700,2700,24,35419.0,5,1,0,0,0,18094,0
2701,2701,54,32247.0,6,0,0,0,0,12270,0
2702,2702,41,55314.0,7,0,1,0,0,61803,1
2703,2703,17,44547.0,3,0,0,0,0,36887,0
2704,2704,69,37861.0,1,0,0,0,1,21121,1
2705,2705,32,52673.0,3,0,0,0,0,55227,0
2706,2706,44,31805.0,7,3,0,1,0,10521,1
2707,2707,40,37965.0,5,0,0,0,0,21800,0
2708,2708,31,42299.0,4,2,0,0,0,32763,0
2709,2709,34,42295.0,4,1,0,0,0,32578,0
2710,2710,26,52582.0,4,1,0,0,0,54810,0
2711,2711,33,25453.0,4,1,0,0,0,2796,0
2712,2712,52,44420.0,4,2,0,0,0,35904,0
2713,2713,37,37973.0,6,4,0,1,0,21514,1
2714,2714,33,31926.0,5,0,0,0,0,10532,0
2715,2715,23,43170.0,6,1,0,0,0,34684,0
2716,2716,47,76591.0,2,0,1,0,0,114443,1
2717,2717,25,67864.0,6,1,1,0,0,94736,1
2718,2718,47,38024.0,4,0,0,0,0,21450,0
2719,2719,67,33884.0,5,1,0,0,1,14679,1
2720,2720,51,58694.0,5,1,1,0,0,73490,1
2721,2721,34,54027.0,3,0,1,0,0,57106,1
2722,2722,36,52610.0,4,0,0,0,0,54917,0
2723,2723,48,28736.0,5,1,0,0,0,6620,0
2724,2724,42,62354.0,5,2,1,0,0,81465,1
2725,2725,40,36487.0,3,0,0,0,0,19331,0
2726,2726,47,48050.0,2,3,1,0,0,45637,1
2727,2727,51,38167.0,6,1,0,0,0,23029,0
2728,2728,40,55593.0,4,2,0,0,0,62855,0
2729,2729,33,42534.0,3,0,0,0,0,33363,0
2730,2730,38,31475.0,6,1,0,0,0,10196,0
2731,2731,34,53438.0,6,4,1,1,0,56372,2
2732,2732,35,54921.0,2,0,1,0,0,59609,1
2733,2733,48,23886.0,4,1,0,0,1,1987,1
2734,2734,53,27759.0,2,4,0,0,0,5423,0
2735,2735,43,51475.0,4,2,1,0,0,52398,1
2736,2736,40,50088.0,5,1,1,0,0,48873,1
2737,2737,42,41095.0,2,5,0,0,0,29474,0
2738,2738,30,25099.0,4,2,0,0,0,2597,0
2739,2739,39,42668.0,3,0,0,0,0,34188,0
2740,2740,39,54892.0,2,1,1,0,0,60040,1
2741,2741,52,27138.0,6,0,0,0,0,5077,0
2742,2742,71,32158.0,2,2,0,0,1,12778,1
2743,2743,39,38759.0,6,0,0,0,0,23883,0
2744,2744,50,40918.0,3,2,0,0,0,27979,0
2745,2745,26,22935.0,7,1,0,0,0,1510,0
2746,2746,33,41551.0,4,2,0,0,0,30914,0
2747,2747,42,39931.0,6,0,0,0,0,26457,0
2748,2748,30,53372.0,6,1,1,0,0,56364,1
2749,2749,25,34981.0,5,2,0,0,0,16027,0
2750,2750,42,52715.0,6,0,1,0,0,55198,1
2751,2751,63,46462.0,5,0,0,0,1,40719,1
2752,2752,42,40860.0,2,3,0,0,0,27706,0
2753,2753,58,70944.0,5,0,1,0,0,104380,1
2754,2754,69,38196.0,2,1,0,0,1,23228,1
2755,2755,57,44391.0,3,1,0,0,0,36360,0
